span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename	filename_positive	filename_certain
sombras nodulares de alta densidad bajo la pleura del segmento posterior del lóbulo superior del pulmón	ENFERMEDAD	1	0.5	1	sombra nodular de alto densidad bajo el pleura de+el segmento posterior de+el lóbulo superior de+el pulmón			sombras nodulares de alta densidad bajo la pleura del segmento posterior del lóbulo superior del pulmón	sombras nodulares de alta densidad bajo la pleura del segmento posterior del lobulo superior del pulmon	32161941_ES	32161941_ES	32161941_ES
sobreinfección por neumocistos	ENFERMEDAD	1	0.5	1	sobreinfección por neumocistos			sobreinfección por neumocistos	sobreinfeccion por neumocistos	32638347C_ES	32638347C_ES	
sobreinfección bacteriana	ENFERMEDAD	1	0.5	1	sobreinfección bacteriano			sobreinfección bacteriana	sobreinfeccion bacteriana	32554811_ES	32554811_ES	
sobreinfecciones con hepatitis B	ENFERMEDAD	1	0.5	1	sobreinfección con hepatitis B			sobreinfecciones con hepatitis B	sobreinfecciones con hepatitis B	32607564_ES	32607564_ES	32607564_ES
sinusitis aguda	ENFERMEDAD	1	0.5	1	sinusitis agudo	15805002	C0149512	sinusitis aguda	sinusitis aguda	32653210_ES	32653210_ES	32653210_ES
sinusitis	ENFERMEDAD	1	0.5	1	sinusitis	36971009	C0037199	sinusitis	sinusitis	32205138_ES	32205138_ES	32205138_ES
sida	ENFERMEDAD	1	0.5	1	sida	62479008	C0001175	sida	sida	32607564_ES	32607564_ES	32607564_ES
sialolitiasis	ENFERMEDAD	1	0.5	1	sialolitiasis	28826002	C0036091	sialolitiasis	sialolitiasis	32631770_ES	32631770_ES	32631770_ES
sepsis neonatal	ENFERMEDAD	1	0.5	1	sepsis neonatal	276669000, 206376005	C0456103, C3665339	sepsis neonatal	sepsis neonatal	32320556_ES	32320556_ES	
sepsis	ENFERMEDAD	1	0.5	1	sepsis	91302008	C0243026	sepsis	sepsis	32282871_ES	32282871_ES	
secundigesta primípara	ENFERMEDAD	1	0.5	1	secundigesta primípara			secundigesta primípara	secundigesta primipara	32637327B_ES	32637327B_ES	32637327B_ES
sdra moderada	ENFERMEDAD	1	0.5	1	sdra moderar			SDRA moderada	sdra moderada	32412848_ES	32412848_ES	32412848_ES
sdra fulminante	ENFERMEDAD	1	0.5	1	sdra fulminante			SDRA fulminante	sdra fulminante	32554811_ES	32554811_ES	32554811_ES
sarcoidosis alveolar	ENFERMEDAD	1	0.5	1	sarcoidosis alveolar			sarcoidosis alveolar	sarcoidosis alveolar	32606044_ES		32606044_ES
sarcoidosis	ENFERMEDAD	1	0.5	1	sarcoidosis	31541009	C0036202	sarcoidosis	sarcoidosis	32612465C_ES	32612465C_ES	32612465C_ES
rinosinusitis crónica	ENFERMEDAD	1	0.5	1	rinosinusitis crónico			rinosinusitis crónica	rinosinusitis cronica	32553608­B_ES	32553608­B_ES	32553608­B_ES
rinitis	ENFERMEDAD	1	0.5	1	rinitis	70076002	C0035455, C0240557	rinitis	rinitis	32318729_ES	32318729_ES	32318729_ES
respiratoria hipoxémica	ENFERMEDAD	1	0.5	1	respiratorio hipoxémica	10676831000119101		respiratoria hipoxémica	respiratoria hipoxemica	32650881_ES	32650881_ES	32650881_ES
regurgitación aórtica	ENFERMEDAD	1	0.5	1	regurgitación aórtico	28656008		regurgitación aórtica	regurgitacion aortica	32427161_ES	32427161_ES	32427161_ES
reflujo gastroesofágico	ENFERMEDAD	1	0.5	1	reflujo gastroesofágico	102620007, 54856001		reflujo gastroesofágico	reflujo gastroesofagico	32653210_ES	32653210_ES	32653210_ES
recidiva del cáncer	ENFERMEDAD	1	0.5	1	recidivar de+el cáncer			recidiva del cáncer	recidiva del cancer	32620682_ES	32620682_ES	32620682_ES
reacción alérgica	ENFERMEDAD	1	0.5	1	reacción alérgico	419076005, 212999007, 21957007		reacción alérgica	reaccion alergica	32641443_ES	32641443_ES	
pólipos nasales	ENFERMEDAD	1	0.5	1	pólipo nasal			pólipos nasales	polipos nasales	32553608­B_ES	32553608­B_ES	32553608­B_ES
pérdida de diferenciación entre sustancia gris y sustancia blanca en los lóbulos parietal y occipital	ENFERMEDAD	1	0.5	1	pérdida de diferenciación entre sustancia gris y sustancia blanco en el lóbulo parietal y occipital			pérdida de diferenciación entre sustancia gris y sustancia blanca en los lóbulos parietal y occipital	perdida de diferenciacion entre sustancia gris y sustancia blanca en los lobulos parietal y occipital	32360439_ES	32360439_ES	32360439_ES
pérdida de conciencia	ENFERMEDAD	1	0.5	1	pérdida de conciencia	419045004		pérdida de conciencia	perdida de conciencia	32417987_ES	32417987_ES	32417987_ES
pápulas maculares	ENFERMEDAD	1	0.5	1	pápula macular			pápulas maculares	papulas maculares	32425356_ES	32425356_ES	32425356_ES
pápulas eritematosas amarillentas en ambos talones	ENFERMEDAD	1	0.5	1	pápula eritematoso amarillento en ambos talón			pápulas eritematosas amarillentas en ambos talones	papulas eritematosas amarillentas en ambos talones	32294264_ES	32294264_ES	32294264_ES
psoriasis crónica en placas moderada	ENFERMEDAD	1	0.5	1	psoriasis crónico en placa moderar			psoriasis crónica en placas moderada	psoriasis cronica en placas moderada	32557532_ES	32557532_ES	32557532_ES
prolapso pulposo nuclear de la columna lumbar	ENFERMEDAD	1	0.5	1	prolapso pulposo nuclear de el columna lumbar			prolapso pulposo nuclear de la columna lumbar	prolapso pulposo nuclear de la columna lumbar	32622819B_ES	32622819B_ES	32622819B_ES
prolapso de la válvula mitral	ENFERMEDAD	1	0.5	1	prolapso de el válvula mitral	45023003, 409712001		prolapso de la válvula mitral	prolapso de la valvula mitral	32412848_ES	32412848_ES	32412848_ES
proceso patológico	ENFERMEDAD	1	0.5	1	proceso patológico	370135005, 308489006		proceso patológico	proceso patologico	32639089_ES	32639089_ES	32639089_ES
proceso inflamatorio agudo	ENFERMEDAD	1	0.5	1	proceso inflamatorio agudo			proceso inflamatorio agudo	proceso inflamatorio agudo	32267502_ES	32267502_ES	32267502_ES
proceso infeccioso/inflamatorio	ENFERMEDAD	1	0.5	1	proceso infeccioso / inflamatorio			proceso infeccioso/inflamatorio	proceso infecciosoinflamatorio	32617223_ES	32617223_ES	32617223_ES
proceso infeccioso	ENFERMEDAD	1	0.5	1	proceso infeccioso	441862004	C0745283	proceso infeccioso	proceso infeccioso	32222713_ES	32222713_ES	32222713_ES
primigrávida	ENFERMEDAD	1	0.5	1	primigrávida	127364007		primigrávida	primigravida	32618794_ES	32618794_ES	32618794_ES
preeclampsia grave	ENFERMEDAD	1	0.5	1	preeclampsia grave			preeclampsia grave	preeclampsia grave	32363217_ES	32363217_ES	32363217_ES
prediabetes	ENFERMEDAD	1	0.5	1	prediabetes	714628002, 15777000	C0362046, C0362046	prediabetes	prediabetes	32586958_ES	32586958_ES	32586958_ES
portador de VIH	ENFERMEDAD	1	0.5	1	portador de VIH			portador de VIH	portador de VIH	32607564_ES	32607564_ES	
polirradiculoneuritis desmielinizante	ENFERMEDAD	1	0.5	1	polirradiculoneuritis desmielinizante			polirradiculoneuritis desmielinizante	polirradiculoneuritis desmielinizante	32364123_ES	32364123_ES	32364123_ES
poliquistosis ovárica	ENFERMEDAD	1	0.5	1	poliquistosis ovárico	69878008, 781067001		poliquistosis ovárica	poliquistosis ovarica	32363336-B_ES	32363336-B_ES	32363336-B_ES
polineuropatía sensitivomotriz aguda	ENFERMEDAD	1	0.5	1	polineuropatía sensitivomotriz agudo			polineuropatía sensitivomotriz aguda	polineuropatia sensitivomotriz aguda	32586958_ES	32586958_ES	32586958_ES
polineuropatía desmielinizante inflamatoria	ENFERMEDAD	1	0.5	1	polineuropatía desmielinizante inflamatorio	23414001		polineuropatía desmielinizante inflamatoria	polineuropatia desmielinizante inflamatoria	32622819A_ES	32622819A_ES	32622819A_ES
polineuropatía desmielinizante	ENFERMEDAD	1	0.5	1	polineuropatía desmielinizante	23414001		polineuropatía desmielinizante	polineuropatia desmielinizante	32588185_ES	32588185_ES	32588185_ES
polineuropatía del paciente crítico	ENFERMEDAD	1	0.5	1	polineuropatía de+el paciente crítico			polineuropatía del paciente crítico	polineuropatia del paciente critico	32619798_ES	32619798_ES	32619798_ES
pitiriasis rosada	ENFERMEDAD	1	0.5	1	pitiriasis rosado	77252004	C0032026	pitiriasis rosada	pitiriasis rosada	32352486_ES	32352486_ES	32352486_ES
pielonefritis	ENFERMEDAD	1	0.5	1	pielonefritis	45816000	C0034186	pielonefritis	pielonefritis	32292867_ES	32292867_ES	32292867_ES
pericarditis	ENFERMEDAD	1	0.5	1	pericarditis	3238004	C0031046	pericarditis	pericarditis	32427645_ES	32427645_ES	32427645_ES
patología biliar	ENFERMEDAD	1	0.5	1	patología biliar			patología biliar	patologia biliar	32653210_ES	32653210_ES	32653210_ES
parálisis del nervio motor ocular	ENFERMEDAD	1	0.5	1	parálisis de+el nervio motor ocular			parálisis del nervio motor ocular	paralisis del nervio motor ocular	32592761_ES	32592761_ES	32592761_ES
parálisis del VI par craneal	ENFERMEDAD	1	0.5	1	parálisis de+el VI par craneal			parálisis del VI par craneal	paralisis del VI par craneal	32651243_ES	32651243_ES	32651243_ES
partos vaginales	ENFERMEDAD	1	0.5	1	parto vaginal			partos vaginales	partos vaginales	32363336_ES	32363336_ES	32363336_ES
parto vaginal espontáneo	ENFERMEDAD	1	0.5	1	partir vaginal espontáneo	48782003		parto vaginal espontáneo	parto vaginal espontaneo	32606105_ES	32606105_ES	32606105_ES
parto prematuro	ENFERMEDAD	1	0.5	1	parto prematuro	282020008	C0151526	parto prematuro	parto prematuro	32119083_ES	32119083_ES	32119083_ES
parto por cesárea	ENFERMEDAD	1	0.5	1	partir por cesárea	200144004		parto por cesárea	parto por cesarea	32590725_ES	32590725_ES	32590725_ES
parotiditis infecciosa aguda	ENFERMEDAD	1	0.5	1	parotiditis infeccioso agudo	36989005	C0026780	parotiditis infecciosa aguda	parotiditis infecciosa aguda	32631770_ES	32631770_ES	32631770_ES
parotiditis infecciosa	ENFERMEDAD	1	0.5	1	parotiditis infeccioso	36989005	C0026780	parotiditis infecciosa	parotiditis infecciosa	32631770_ES	32631770_ES	32631770_ES
parotiditis bacteriana concomitante	ENFERMEDAD	1	0.5	1	parotiditis bacteriano concomitante			parotiditis bacteriana concomitante	parotiditis bacteriana concomitante	32631770_ES	32631770_ES	
parosmia nocturna	ENFERMEDAD	1	0.5	1	parosmia nocturno			parosmia nocturna	parosmia nocturna	32605712_ES	32605712_ES	32605712_ES
paro cardíaco mortal	ENFERMEDAD	1	0.5	1	paro cardíaco mortal			paro cardíaco mortal	paro cardiaco mortal	32282871_B_ES	32282871_B_ES	32282871_B_ES
parkinson	ENFERMEDAD	1	0.5	1	parkinson			Parkinson	parkinson	32609542_ES	32609542_ES	32609542_ES
panel vírico respiratorio	ENFERMEDAD	1	0.5	1	panel vírico respiratorio			panel vírico respiratorio	panel virico respiratorio	32320556_ES	32320556_ES	32320556_ES
pandemia de covid-19	ENFERMEDAD	1	0.5	1	pandemia de covid-19			pandemia de COVID-19	pandemia de covid19	32617169_ES	32617169_ES	32617169_ES
pancreatitis leve	ENFERMEDAD	1	0.5	1	pancreatitis leve	75694006	C0030305	pancreatitis leve	pancreatitis leve	32639461_ES	32639461_ES	32639461_ES
pancreatitis edematosa intersticial	ENFERMEDAD	1	0.5	1	pancreatitis edematoso intersticial	44636008	C0267947	pancreatitis edematosa intersticial	pancreatitis edematosa intersticial	32653210_ES	32653210_ES	32653210_ES
pancreatitis aguda	ENFERMEDAD	1	0.5	1	pancreatitis agudo	39726008, 197456007	C0001339, C0001339, C0341461	pancreatitis aguda	pancreatitis aguda	32653210_ES	32653210_ES	
pancreatitis	ENFERMEDAD	1	0.5	1	pancreatitis	75694006	C0030305	pancreatitis	pancreatitis	32653210_ES	32653210_ES	32653210_ES
pancitopenia grave	ENFERMEDAD	1	0.5	1	pancitopenia grave			pancitopenia grave	pancitopenia grave	32636116_ES	32636116_ES	32636116_ES
opacificación de estas venas	ENFERMEDAD	1	0.5	1	opacificación de este vena			opacificación de estas venas	opacificacion de estas venas	32554423_ES		32554423_ES
opacidades intersticiales unilobulares en el lóbulo superior	ENFERMEDAD	1	0.5	1	opacidad intersticial unilobular en el lóbulo superior			opacidades intersticiales unilobulares en el lóbulo superior	opacidades intersticiales unilobulares en el lobulo superior	32648092C_ES	32648092C_ES	32648092C_ES
opacidades intersticiales multilobulares en el pulmón	ENFERMEDAD	1	0.5	1	opacidad intersticial multilobular en el pulmón			opacidades intersticiales multilobulares en el pulmón	opacidades intersticiales multilobulares en el pulmon	32648092A_ES	32648092A_ES	32648092A_ES
opacidades de vidrio esmerilado parcheadas en el lóbulo superior del pulmón	ENFERMEDAD	1	0.5	1	opacidad de vidrio esmerilar parchear en el lóbulo superior de+el pulmón			opacidades de vidrio esmerilado parcheadas en el lóbulo superior del pulmón	opacidades de vidrio esmerilado parcheadas en el lobulo superior del pulmon	32266524_ES	32266524_ES	32266524_ES
opacidades de vidrio esmerilado en el pulmón	ENFERMEDAD	1	0.5	1	opacidad de vidrio esmerilar en el pulmón			opacidades de vidrio esmerilado en el pulmón	opacidades de vidrio esmerilado en el pulmon	32292053_ES	32292053_ES	32292053_ES
opacidades alveolares parcheadas en los lóbulos medio e inferior del pulmón	ENFERMEDAD	1	0.5	1	opacidad alveolar parchear en el lóbulo medio y inferior de+el pulmón			opacidades alveolares parcheadas en los lóbulos medio e inferior del pulmón	opacidades alveolares parcheadas en los lobulos medio e inferior del pulmon	32639064_ES	32639064_ES	32639064_ES
opacidades alveolares bilaterales multifocales con atelectasia en la zona inferior del pulmón	ENFERMEDAD	1	0.5	1	opacidad alveolar bilateral multifocal con atelectasia en el zona inferior de+el pulmón			opacidades alveolares bilaterales multifocales con atelectasia en la zona inferior del pulmón	opacidades alveolares bilaterales multifocales con atelectasia en la zona inferior del pulmon	32637437­_ES	32637437­_ES	32637437­_ES
opacidad en el lóbulo superior del pulmón	ENFERMEDAD	1	0.5	1	opacidad en el lóbulo superior de+el pulmón			opacidad en el lóbulo superior del pulmón	opacidad en el lobulo superior del pulmon	32593478_ES	32593478_ES	32593478_ES
oclusión trombótica de la arteria coronaria	ENFERMEDAD	1	0.5	1	oclusión trombótico de el arteria coronario	63739005		oclusión trombótica de la arteria coronaria	oclusion trombotica de la arteria coronaria	32586778_ES	32586778_ES	32586778_ES
oclusión trombótica aguda en la aorta infrarrenal	ENFERMEDAD	1	0.5	1	oclusión trombótico agudo en el aorta infrarrenal			oclusión trombótica aguda en la aorta infrarrenal	oclusion trombotica aguda en la aorta infrarrenal	32353183_ES	32353183_ES	32353183_ES
oclusión embólica de la arteria mesentérica superior	ENFERMEDAD	1	0.5	1	oclusión embólico de el arteria mesentérico superior	427592000		oclusión embólica de la arteria mesentérica superior	oclusion embolica de la arteria mesenterica superior	32353183-B_ES	32353183-B_ES	32353183-B_ES
oclusión de la arteria mesentérica superior	ENFERMEDAD	1	0.5	1	oclusión de el arteria mesentérico superior	427592000		oclusión de la arteria mesentérica superior	oclusion de la arteria mesenterica superior	32424482_ES	32424482_ES	32424482_ES
oclusión de la arteria cerebral media	ENFERMEDAD	1	0.5	1	oclusión de el arteria cerebral medio	20059004, 266255008		oclusión de la arteria cerebral media	oclusion de la arteria cerebral media	32424482_ES	32424482_ES	32424482_ES
oclusión de la arteria carótida interna	ENFERMEDAD	1	0.5	1	oclusión de el arteria carótido interno	266254007		oclusión de la arteria carótida interna	oclusion de la arteria carotida interna	32360439-C_ES	32360439-C_ES	32360439-C_ES
obstrucción nasal	ENFERMEDAD	1	0.5	1	obstrucción nasal	232209000		obstrucción nasal	obstruccion nasal	32267483_ES		32267483_ES
obstrucción inflamatoria bilateral	ENFERMEDAD	1	0.5	1	obstrucción inflamatorio bilateral			obstrucción inflamatoria bilateral	obstruccion inflamatoria bilateral	32267483_ES	32267483_ES	32267483_ES
obstrucción de las vías respiratorias	ENFERMEDAD	1	0.5	1	obstrucción de el vía respiratorio			obstrucción de las vías respiratorias	obstruccion de las vias respiratorias	32620682_ES	32620682_ES	32620682_ES
obesidad de grado 2	ENFERMEDAD	1	0.5	1	obesidad de grado 2			obesidad de grado 2	obesidad de grado 2	32623310_ES	32623310_ES	32623310_ES
obesidad de clase I	ENFERMEDAD	1	0.5	1	obesidad de clase I			obesidad de clase I	obesidad de clase I	32586958_ES	32586958_ES	32586958_ES
nulípara	ENFERMEDAD	1	0.5	1	nulípara	102877006		nulípara	nulipara	32637327A_ES	32637327A_ES	32637327A_ES
no purulenta	ENFERMEDAD	1	0.5	1	no purulento			no purulenta	no purulenta	32639461_ES	32639461_ES	32639461_ES
neutropenia	ENFERMEDAD	1	0.5	1	neutropenia	72885007, 165517008	C0027947, C0853697, C1534864, C1576411, C4551627	neutropenia	neutropenia	32318729_ES	32318729_ES	32318729_ES
neuropatía por compresión peroneal	ENFERMEDAD	1	0.5	1	neuropatía por compresión peroneal	45781009		neuropatía por compresión peroneal	neuropatia por compresion peroneal	32619798_ES	32619798_ES	32619798_ES
neuropatía desmielinizante	ENFERMEDAD	1	0.5	1	neuropatía desmielinizante	23414001		neuropatía desmielinizante	neuropatia desmielinizante	32246917_ES	32246917_ES	32246917_ES
neuropatía axónica motora aguda del SGB	ENFERMEDAD	1	0.5	1	neuropatía axónico motora agudo de+el SGB			neuropatía axónica motora aguda del SGB	neuropatia axonica motora aguda del SGB	32653906_ES	32653906_ES	
neuropatía aguda sensitivomotora axónica	ENFERMEDAD	1	0.5	1	neuropatía agudo sensitivomotor axónico			neuropatía aguda sensitivomotora axónica	neuropatia aguda sensitivomotora axonica	32359804_ES	32359804_ES	32359804_ES
neuropatía	ENFERMEDAD	1	0.5	1	neuropatía	264554005, 386033004		neuropatía	neuropatia	32360439-B_ES	32360439-B_ES	32360439-B_ES
neurológicos	ENFERMEDAD	1	0.5	1	neurológico	1199008		neurológicos	neurologicos	32417987_ES		32417987_ES
neurodegeneración grave	ENFERMEDAD	1	0.5	1	neurodegeneración grave			neurodegeneración grave	neurodegeneracion grave	32638347B_ES	32638347B_ES	32638347B_ES
neumotórax izquierdo con desplazamiento mediastínico	ENFERMEDAD	1	0.5	1	neumotórax izquierdo con desplazamiento mediastínico			neumotórax izquierdo con desplazamiento mediastínico	neumotorax izquierdo con desplazamiento mediastinico	32423911_ES	32423911_ES	32423911_ES
neumotórax derecho con colapso completo del pulmón	ENFERMEDAD	1	0.5	1	neumotórax derecho con colapso completo de+el pulmón			neumotórax derecho con colapso completo del pulmón	neumotorax derecho con colapso completo del pulmon	32317275_ES	32317275_ES	32317275_ES
neumoperitoneo secundario a perforación de colon	ENFERMEDAD	1	0.5	1	neumoperitoneo secundario a perforación de colon			neumoperitoneo secundario a perforación de colon	neumoperitoneo secundario a perforacion de colon	32402416­_ES	32402416­_ES	32402416­_ES
neumopatías subyacentes	ENFERMEDAD	1	0.5	1	neumopatías subyacente			neumopatías subyacentes	neumopatias subyacentes	32619736_ES		32619736_ES
neumopatía inflamatoria intersticial	ENFERMEDAD	1	0.5	1	neumopatía inflamatorio intersticial			neumopatía inflamatoria intersticial	neumopatia inflamatoria intersticial	32267502_ES	32267502_ES	32267502_ES
neumopatía bilateral en los lóbulos inferiores	ENFERMEDAD	1	0.5	1	neumopatía bilateral en el lóbulo inferior			neumopatía bilateral en los lóbulos inferiores	neumopatia bilateral en los lobulos inferiores	32427645_ES	32427645_ES	32427645_ES
neumopatía	ENFERMEDAD	1	0.5	1	neumopatía			neumopatía	neumopatia	32205138_ES		32205138_ES
neumonías de origen indeterminado	ENFERMEDAD	1	0.5	1	neumonía de origen indeterminado			neumonías de origen indeterminado	neumonias de origen indeterminado	32198834_ES	32198834_ES	32198834_ES
neumonía unilobar	ENFERMEDAD	1	0.5	1	neumonía unilobar			neumonía unilobar	neumonia unilobar	32631646_ES	32631646_ES	32631646_ES
neumonía por pneumocystis jirovecii	ENFERMEDAD	1	0.5	1	neumonía por pneumocystis jirovecii	415125002		neumonía por Pneumocystis jirovecii	neumonia por pneumocystis jirovecii	32607564_ES	32607564_ES	32607564_ES
