span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename	filename_positive	filename_certain
administración continua de fenobarbital	PROCEDIMIENTO	1	0.5	1	administración continuo de fenobarbital			administración continua de fenobarbital	administracion continua de fenobarbital	32583150B_ES	32583150B_ES	32583150B_ES
ablación cardiaca triple	PROCEDIMIENTO	1	0.5	1	ablación cardiaco triple			ablación cardiaca triple	ablacion cardiaca triple	32329981_ES	32329981_ES	32329981_ES
TC posterior	PROCEDIMIENTO	1	0.5	1	TC posterior			TC posterior	TC posterior	32653210_ES	32653210_ES	32653210_ES
TC abdominopélvica	PROCEDIMIENTO	1	0.5	1	TC abdominopélvico			TC abdominopélvica	TC abdominopelvica	32402416­_ES	32402416­_ES	32402416­_ES
TC abdominal	PROCEDIMIENTO	1	0.5	1	TC abdominal			TC abdominal	TC abdominal	32653210_ES	32653210_ES	32653210_ES
TAC y RMN craneales	PROCEDIMIENTO	1	0.5	1	TAC y RMN craneal			TAC y RMN craneales	TAC y RMN craneales	32611761B_ES	32611761B_ES	32611761B_ES
TAC torácicas, abdominal y pélvica con contraste	PROCEDIMIENTO	1	0.5	1	TAC torácico , abdominal y pélvico con contraste			TAC torácicas, abdominal y pélvica con contraste	TAC toracicas abdominal y pelvica con contraste	32351657_ES	32351657_ES	32351657_ES
TAC torácicas de la madre	PROCEDIMIENTO	1	0.5	1	TAC torácico de el madre			TAC torácicas de la madre	TAC toracicas de la madre	32119083_ES	32119083_ES	32119083_ES
TAC torácica, abdominal y pélvica	PROCEDIMIENTO	1	0.5	1	TAC torácico , abdominal y pélvico			TAC torácica, abdominal y pélvica	TAC toracica abdominal y pelvica	32622819B_ES	32622819B_ES	32622819B_ES
TAC torácica y craneal	PROCEDIMIENTO	1	0.5	1	TAC torácico y craneal			TAC torácica y craneal	TAC toracica y craneal	32653906_ES	32653906_ES	32653906_ES
TAC torácica de corte fino	PROCEDIMIENTO	1	0.5	1	TAC torácico de corte fino			TAC torácica de corte fino	TAC toracica de corte fino	32215898_ES	32215898_ES	32215898_ES
TAC torácica de baja	PROCEDIMIENTO	1	0.5	1	TAC torácico de bajo			TAC torácica de baja	TAC toracica de baja	32399694­­_ES	32399694­­_ES	32399694­­_ES
TAC pulmonares	PROCEDIMIENTO	1	0.5	1	TAC pulmonar			TAC pulmonares	TAC pulmonares	32232784_ES	32232784_ES	32232784_ES
TAC pancreática	PROCEDIMIENTO	1	0.5	1	TAC pancreático			TAC pancreática	TAC pancreatica	32653960_ES	32653960_ES	32653960_ES
TAC de las fosas nasales	PROCEDIMIENTO	1	0.5	1	TAC de el fosa nasal			TAC de las fosas nasales	TAC de las fosas nasales	32267483_ES	32267483_ES	32267483_ES
TAC de las arterias cerebrales y carótidas	PROCEDIMIENTO	1	0.5	1	TAC de el arteria cerebral y carótido			TAC de las arterias cerebrales y carótidas	TAC de las arterias cerebrales y carotidas	32648092B_ES	32648092B_ES	32648092B_ES
TAC craneomaxilofacial	PROCEDIMIENTO	1	0.5	1	TAC craneomaxilofacial			TAC craneomaxilofacial	TAC craneomaxilofacial	32631770_ES	32631770_ES	32631770_ES
TAC craneal sin contraste	PROCEDIMIENTO	1	0.5	1	TAC craneal sin contraste			TAC craneal sin contraste	TAC craneal sin contraste	32593478_ES	32593478_ES	32593478_ES
TAC completa	PROCEDIMIENTO	1	0.5	1	TAC completo			TAC completa	TAC completa	32601756_ES	32601756_ES	32601756_ES
TAC cerebral sin contraste	PROCEDIMIENTO	1	0.5	1	TAC cerebral sin contraste			TAC cerebral sin contraste	TAC cerebral sin contraste	32648092B_ES	32648092B_ES	32648092B_ES
TAC cardíaca	PROCEDIMIENTO	1	0.5	1	TAC cardíaco			TAC cardíaca	TAC cardiaca	32282027_ES	32282027_ES	32282027_ES
TAC abdominal y pélvica	PROCEDIMIENTO	1	0.5	1	TAC abdominal y pélvico			TAC abdominal y pélvica	TAC abdominal y pelvica	32292915_ES	32292915_ES	32292915_ES
TAC abdominal	PROCEDIMIENTO	1	0.5	1	TAC abdominal			TAC abdominal	TAC abdominal	32639461_ES	32639461_ES	32639461_ES
TAC TEP	PROCEDIMIENTO	1	0.5	1	TAC TEP			TAC TEP	TAC TEP	32601756_ES	32601756_ES	32601756_ES
RMN vertebral	PROCEDIMIENTO	1	0.5	1	RMN vertebral			RMN vertebral	RMN vertebral	32399694­­_ES	32399694­­_ES	32399694­­_ES
RMN torácica, craneal y lumbar	PROCEDIMIENTO	1	0.5	1	RMN torácico , craneal y lumbar			RMN torácica, craneal y lumbar	RMN toracica craneal y lumbar	32653906_ES	32653906_ES	32653906_ES
RMN raquídea completa	PROCEDIMIENTO	1	0.5	1	RMN raquídeo completo			RMN raquídea completa	RMN raquidea completa	32586958_ES	32586958_ES	32586958_ES
RMN medular	PROCEDIMIENTO	1	0.5	1	RMN medular			RMN medular	RMN medular	32622819B_ES	32622819B_ES	32622819B_ES
RMN craneal con contraste	PROCEDIMIENTO	1	0.5	1	RMN craneal con contraste			RMN craneal con contraste	RMN craneal con contraste	32639089_ES	32639089_ES	32639089_ES
RMN craneal	PROCEDIMIENTO	1	0.5	1	RMN craneal			RMN craneal	RMN craneal	32605712_ES	32605712_ES	32605712_ES
RMN cerebral y de los huesos temporales	PROCEDIMIENTO	1	0.5	1	RMN cerebral y de el hueso temporal			RMN cerebral y de los huesos temporales	RMN cerebral y de los huesos temporales	32586958_ES	32586958_ES	32586958_ES
RMI	PROCEDIMIENTO	1	0.5	1	RMI			RMI	RMI	32267483_ES	32267483_ES	32267483_ES
PCR para sars-cov-2	PROCEDIMIENTO	1	0.5	1	PCR para sars-cov-2			PCR para SARS-CoV-2	PCR para sarscov2	32611761B_ES	32611761B_ES	32611761B_ES
PCR en exudado nasofaríngeo	PROCEDIMIENTO	1	0.5	1	PCR en exudado nasofaríngeo			PCR en exudado nasofaríngeo	PCR en exudado nasofaringeo	32631645_ES	32631645_ES	32631645_ES
PCR del frotis faríngeo	PROCEDIMIENTO	1	0.5	1	PCR de+el frotis faríngeo			PCR del frotis faríngeo	PCR del frotis faringeo	32238024_ES	32238024_ES	32238024_ES
PCR del esputo	PROCEDIMIENTO	1	0.5	1	PCR de+el esputo			PCR del esputo	PCR del esputo	32238024_ES	32238024_ES	32238024_ES
PCR de sangre y LCR	PROCEDIMIENTO	1	0.5	1	PCR de sangre y LCR			PCR de sangre y LCR	PCR de sangre y LCR	32601756_ES	32601756_ES	32601756_ES
PCR de otros virus respiratorios	PROCEDIMIENTO	1	0.5	1	PCR de otro virus respiratorio			PCR de otros virus respiratorios	PCR de otros virus respiratorios	32205138_ES	32205138_ES	32205138_ES
PCR de las heces	PROCEDIMIENTO	1	0.5	1	PCR de el hez			PCR de las heces	PCR de las heces	32427645_ES	32427645_ES	32427645_ES
PCR de esputo	PROCEDIMIENTO	1	0.5	1	PCR de esputo			PCR de esputo	PCR de esputo	32238024_ES	32238024_ES	32238024_ES
PCR de LCR	PROCEDIMIENTO	1	0.5	1	PCR de LCR			PCR de LCR	PCR de LCR	32611761B_ES		32611761B_ES
IET	PROCEDIMIENTO	1	0.5	1	IET			IET	IET	32360384_ES	32360384_ES	32360384_ES
EMG	PROCEDIMIENTO	1	0.5	1	EMG			EMG	EMG	32364123_ES	32364123_ES	32364123_ES
EDA	PROCEDIMIENTO	1	0.5	1	EDA			EDA	EDA	32590204_ES	32590204_ES	32590204_ES
