span_lower	label	doc_freq	doc_perc(%)	term_freq	lemma	snomedid	umls_cui	original_span	span_normalized	filename
carcinoma urotelial de vejiga	ENFERMEDAD	1	0.5	1	carcinoma urotelial de vejiga			carcinoma urotelial de vejiga	carcinoma urotelial de vejiga	32622819A_ES
carcinoma renal sarcomatoide de celulas claras metastasico	ENFERMEDAD	1	0.5	1	carcinoma renal sarcomatoide de célula claro metastásico			carcinoma renal sarcomatoide de células claras metastásico	carcinoma renal sarcomatoide de células claras metastásico	32247642_ES
carcinoma de celulas escamosas hipofaringeo	ENFERMEDAD	1	0.5	1	carcinoma de célula escamoso hipofaríngeo			carcinoma de células escamosas hipofaríngeo	carcinoma de células escamosas hipofaríngeo	32620682_ES
cancer de prostata	ENFERMEDAD	1	0.5	1	cáncer de próstata			cáncer de próstata	cáncer de próstata	32276139_B_ES
cancer de mama	ENFERMEDAD	1	0.5	1	cáncer de mama			cáncer de mama	cáncer de mama	32637327A_ES
bypass gastrico	ENFERMEDAD	1	0.5	1	bypass gástrico			bypass gástrico	bypass gástrico	32653960_ES
brote epidemico local de coronavirus	ENFERMEDAD	1	0.5	1	brote epidémico local de coronavirus			brote epidémico local de coronavirus	brote epidémico local de coronavirus	32267502_ES
bronquitis cronica	ENFERMEDAD	1	0.5	1	bronquitis crónico			bronquitis crónica	bronquitis crónica	32622819A_ES
bronquiolitis leve	ENFERMEDAD	1	0.5	1	bronquiolitis leve	4120002	C0006271	bronquiolitis leve	bronquiolitis leve	32606105_ES
bronquiolitis adenovirica	ENFERMEDAD	1	0.5	1	bronquiolitis adenovírico			bronquiolitis adenovírica	bronquiolitis adenovírica	32606105_ES
bronquiectasia cistica	ENFERMEDAD	1	0.5	1	bronquiectasia cístico			bronquiectasia cística	bronquiectasia cística	32612435_ES
bradicardia irreversibles	ENFERMEDAD	1	0.5	1	bradicardia irreversible			bradicardia irreversibles	bradicardia irreversibles	32638890_ES
bradicardia	ENFERMEDAD	1	0.5	1	bradicardia	48867003	C0428977	bradicardia	bradicardia	32329981_ES
bloqueo fascicular anterior	ENFERMEDAD	1	0.5	1	bloqueo fascicular anterior	37760005	C0264912	bloqueo fascicular anterior	bloqueo fascicular anterior	32650881_ES
bloqueo de la rama derecha del haz de His	ENFERMEDAD	1	0.5	1	bloquear de el rama derecho de+el haz de his			bloqueo de la rama derecha del haz de His	bloqueo de la rama derecha del haz de His	32399449-B_ES
bicitopenia	ENFERMEDAD	1	0.5	1	bicitopenia			bicitopenia	bicitopenia	32554425_ES
bebedora	ENFERMEDAD	1	0.5	1	bebedor			bebedora	bebedora	32426200_ES
bacterianas fungicas o viricas	ENFERMEDAD	1	0.5	1	bacteriano fúngico o vírico			bacterianas, fúngicas o víricas	bacterianas fúngicas o víricas	32636116_ES
bacteremia por E coli	ENFERMEDAD	1	0.5	1	bacteremia por E coli			bacteremia por E. coli	bacteremia por E coli	32617223_ES
atrofia muscular difusa	ENFERMEDAD	1	0.5	1	atrofia muscular difuso	88092000	C0026846	atrofia muscular difusa	atrofia muscular difusa	32619798_ES
atrofia del musculo recto externo	ENFERMEDAD	1	0.5	1	atrofia de+el músculo recto externo			atrofia del músculo recto externo	atrofia del músculo recto externo	32592761_ES
ateroesclerosis aortica	ENFERMEDAD	1	0.5	1	ateroesclerosis aórtico			ateroesclerosis aórtica	ateroesclerosis aórtica	32424482_ES
ateroesclerosis	ENFERMEDAD	1	0.5	1	ateroesclerosis	38716007	C0004153	ateroesclerosis	ateroesclerosis	32353183-B_ES
atelectasia subsegmentaria	ENFERMEDAD	1	0.5	1	atelectasia subsegmentario			atelectasia subsegmentaria	atelectasia subsegmentaria	32292867_ES
atelectasia por compresion	ENFERMEDAD	1	0.5	1	atelectasia por compresión			atelectasia por compresión	atelectasia por compresión	32609542_ES
aspergilosis	ENFERMEDAD	1	0.5	1	aspergilosis	65553006	C0004030	aspergilosis	aspergilosis	32198834_ES
asma leve intermitente	ENFERMEDAD	1	0.5	1	asma leve intermitente	427679007	C1960045	asma leve intermitente	asma leve intermitente	32412848_ES
asma infantil	ENFERMEDAD	1	0.5	1	asma infantil	233678006	C0264408	asma infantil	asma infantil	32423911_ES
asma grave	ENFERMEDAD	1	0.5	1	asma grave	370221004	C0581126	asma grave	asma grave	32553608­_A_ES
ascitis	ENFERMEDAD	1	0.5	1	ascitis	13124004, 389026000	C0003962, C0003962	ascitis	ascitis	32639461_ES
artrosis	ENFERMEDAD	1	0.5	1	artrosis	80843008, 267888004, 396275006	C0029408, C0029408, C0029408	artrosis	artrosis	32631646_ES
artropatia degenerativa cervical	ENFERMEDAD	1	0.5	1	artropatía degenerativo cervical			artropatía degenerativa cervical	artropatía degenerativa cervical	3229222_ES
artritis reumatoide seropositiva	ENFERMEDAD	1	0.5	1	artritis reumatoide seropositivo	239791005	C0409651	artritis reumatoide seropositiva	artritis reumatoide seropositiva	32631645_ES
artritis poliarticular	ENFERMEDAD	1	0.5	1	artritis poliarticular			artritis poliarticular	artritis poliarticular	32427161_ES
artritis	ENFERMEDAD	1	0.5	1	artritis	372091005, 3723001	C0003864, C0003864	artritis	artritis	32294258_ES
arteriopatia periferica	ENFERMEDAD	1	0.5	1	arteriopatía periférico			arteriopatía periférica	arteriopatía periférica	32352486_ES
arteriopatia coronaria trivascular	ENFERMEDAD	1	0.5	1	arteriopatía coronario trivascular			arteriopatía coronaria trivascular	arteriopatía coronaria trivascular	32586778_ES
arteriopatia coronaria obstructiva	ENFERMEDAD	1	0.5	1	arteriopatía coronario obstructivo			arteriopatía coronaria obstructiva	arteriopatía coronaria obstructiva	32329981_ES
apnea del sueno	ENFERMEDAD	1	0.5	1	apnea de+el sueño			apnea del sueño	apnea del sueño	32553608­B_ES
aplastamientos vertebrales d10d12	ENFERMEDAD	1	0.5	1	aplastamiento vertebral d10d12			aplastamientos vertebrales D10-D12	aplastamientos vertebrales d10d12	32631645_ES
apendicitis aguda	ENFERMEDAD	1	0.5	1	apendicitis agudo	85189001	C0085693	apendicitis aguda	apendicitis aguda	32427161_ES
aortitis autoinmunitaria de la aorta abdominal	ENFERMEDAD	1	0.5	1	aortitis autoinmunitario de el aorta abdominal			aortitis autoinmunitaria de la aorta abdominal	aortitis autoinmunitaria de la aorta abdominal	32622819A_ES
anosmia completa	ENFERMEDAD	1	0.5	1	anosmia completo			anosmia completa	anosmia completa	32605712_ES
anosmia aguda	ENFERMEDAD	1	0.5	1	anosmia agudo			anosmia aguda	anosmia aguda	32267483_ES
anomalias sospechosas en la medula espinal	ENFERMEDAD	1	0.5	1	anomalía sospechoso en el médula espinal			anomalías sospechosas en la médula espinal	anomalías sospechosas en la médula espinal	32586958_ES
anomalias pulmonares	ENFERMEDAD	1	0.5	1	anomalía pulmonar			anomalías pulmonares	anomalías pulmonares	32165205_ES
anomalias microvasculares	ENFERMEDAD	1	0.5	1	anomalía microvasculares			anomalías microvasculares	anomalías microvasculares	32267502_ES
anomalias electroliticas	ENFERMEDAD	1	0.5	1	anomalía electrolítico			anomalías electrolíticas	anomalías electrolíticas	32588185_ES
anomalias de las extremidades superiores	ENFERMEDAD	1	0.5	1	anomalía de el extremidad superior			anomalías de las extremidades superiores	anomalías de las extremidades superiores	32617903B_ES
anomalias cardiopulmonares agudas	ENFERMEDAD	1	0.5	1	anomalía cardiopulmonar agudo			anomalías cardiopulmonares agudas	anomalías cardiopulmonares agudas	32605766_ES
anomalias agudas intracraneales	ENFERMEDAD	1	0.5	1	anomalía agudo intracraneal			anomalías agudas intracraneales	anomalías agudas intracraneales	32605766_ES
anomalia intracraneal aguda	ENFERMEDAD	1	0.5	1	anomalía intracraneal agudo			anomalía intracraneal aguda	anomalía intracraneal aguda	32617903A_ES
anomalia en el tabique auricular	ENFERMEDAD	1	0.5	1	anomalía en el tabique auricular			anomalía en el tabique auricular	anomalía en el tabique auricular	32554811_ES
angina vasoespastica	ENFERMEDAD	1	0.5	1	angina vasoespástica			angina vasoespástica	angina vasoespástica	32611659_ES
aneurisma coronario	ENFERMEDAD	1	0.5	1	aneurisma coronario			aneurisma coronario	aneurisma coronario	32639461_ES
aneurisma	ENFERMEDAD	1	0.5	1	aneurisma	85659009, 432119003	C0002940, C0002940	aneurisma	aneurisma	32265235_ES
anemia normocitica leve	ENFERMEDAD	1	0.5	1	anemia normocítico leve			anemia normocítica leve	anemia normocítica leve	32554621_ES
anemia grave	ENFERMEDAD	1	0.5	1	anemia grave			anemia grave	anemia grave	32245909_ES
anemia de trastorno cronico	ENFERMEDAD	1	0.5	1	anemia de trastorno crónico			anemia de trastorno crónico	anemia de trastorno crónico	32631645_ES
anemia aplasica grave	ENFERMEDAD	1	0.5	1	anemia aplásico grave			anemia aplásica grave	anemia aplásica grave	32636116_ES
ampollas cutaneas	ENFERMEDAD	1	0.5	1	ampolla cutáneo			ampollas cutáneas	ampollas cutáneas	32589931_ES
alzheimer	ENFERMEDAD	1	0.5	1	alzheimer			Alzheimer	alzheimer	32612465A_ES
alucinacion auditiva	ENFERMEDAD	1	0.5	1	alucinación auditivo			alucinación auditiva	alucinación auditiva	32593478_ES
alteraciones isquemicas en la region irrigada por la arteria cerebral	ENFERMEDAD	1	0.5	1	alteración isquémico en el región irrigar por el arteria cerebral			alteraciones isquémicas en la región irrigada por la arteria cerebral	alteraciones isquémicas en la región irrigada por la arteria cerebral	32426200_ES
alergica a la penicilina	ENFERMEDAD	1	0.5	1	alérgico a el penicilina			alérgica a la penicilina	alérgica a la penicilina	32161941_ES
alergia a medios de contraste yodados	ENFERMEDAD	1	0.5	1	alergia a medio de contraste yodar			alergia a medios de contraste yodados	alergia a medios de contraste yodados	32623310_ES
alergia a los frutos secos	ENFERMEDAD	1	0.5	1	alergia a el fruto seco			alergia a los frutos secos	alergia a los frutos secos	32641443_ES
alergia a betalactamicos	ENFERMEDAD	1	0.5	1	alergia a betalactámico			alergia a betalactámicos	alergia a betalactámicos	32638347A_ES
alcoholismo	ENFERMEDAD	1	0.5	1	alcoholismo	7200002	C0001973	alcoholismo	alcoholismo	32073161_ES
alcalosis respiratoria	ENFERMEDAD	1	0.5	1	alcalosis respiratorio	111378004	C0002064	alcalosis respiratoria	alcalosis respiratoria	32363336-B_ES
alargamiento del QT	ENFERMEDAD	1	0.5	1	alargamiento de+el QT			alargamiento del QT	alargamiento del QT	32363351_ES
aguda	ENFERMEDAD	1	0.5	1	agudo			aguda	aguda	32650881_ES
afecciones respiratorias	ENFERMEDAD	1	0.5	1	afección respiratorio			afecciones respiratorias	afecciones respiratorias	32196627_ES
afecciones cardiopulmonares agudas	ENFERMEDAD	1	0.5	1	afección cardiopulmonar agudo			afecciones cardiopulmonares agudas	afecciones cardiopulmonares agudas	32605766_ES
afeccion aguda	ENFERMEDAD	1	0.5	1	afección agudo			afección aguda	afección aguda	32205138_ES
afasia anomica	ENFERMEDAD	1	0.5	1	afasia anómico			afasia anómica	afasia anómica	32360439-D_ES
adenopatias mediastinicas	ENFERMEDAD	1	0.5	1	adenopatía mediastínico			adenopatías mediastínicas	adenopatías mediastínicas	32208010_ES
adenopatia en el lado derecho del cuello	ENFERMEDAD	1	0.5	1	adenopatía en el lado derecho de+el cuello			adenopatía en el lado derecho del cuello	adenopatía en el lado derecho del cuello	32427645_ES
adenocarcinoma pulmonar	ENFERMEDAD	1	0.5	1	adenocarcinoma pulmonar			adenocarcinoma pulmonar	adenocarcinoma pulmonar	32165205_ES
adenocarcinoma en el pulmon	ENFERMEDAD	1	0.5	1	adenocarcinoma en el pulmón			adenocarcinoma en el pulmón	adenocarcinoma en el pulmón	32165205_ES
acidosis transitoria	ENFERMEDAD	1	0.5	1	acidosis transitorio			acidosis transitoria	acidosis transitoria	32363217_ES
acidosis respiratoria	ENFERMEDAD	1	0.5	1	acidosis respiratorio	12326000	C0001127	acidosis respiratoria	acidosis respiratoria	32638347A_ES
acidosis metabolica grave	ENFERMEDAD	1	0.5	1	acidosis metabólico grave			acidosis metabólica grave	acidosis metabólica grave	32275347_ES
acidosis metabolica	ENFERMEDAD	1	0.5	1	acidosis metabólico			acidosis metabólica	acidosis metabólica	32363336-B_ES
absceso pulmonar diametro interno 43 mm en el lobulo inferior	ENFERMEDAD	1	0.5	1	absceso pulmonar diámetro interno 43 mm en el lóbulo inferior			absceso pulmonar (diámetro interno 43 mm) en el lóbulo inferior	absceso pulmonar diámetro interno 43 mm en el lóbulo inferior	32623310_ES
absceso en el conducto parotideo	ENFERMEDAD	1	0.5	1	absceso en el conducto parotídeo			absceso en el conducto parotídeo	absceso en el conducto parotídeo	32631770_ES
absceso de las glandulas salivales y neoplasia	ENFERMEDAD	1	0.5	1	absceso de el glándula salival y neoplasia			absceso de las glándulas salivales y neoplasia	absceso de las glándulas salivales y neoplasia	32631770_ES
abrasiones en los labios y mucosa bucal	ENFERMEDAD	1	0.5	1	abrasión en el labio y mucosa bucal			abrasiones en los labios y mucosa bucal	abrasiones en los labios y mucosa bucal	32425356_ES
abrasion del labio inferior	ENFERMEDAD	1	0.5	1	abrasión de+el labio inferior			abrasión del labio inferior	abrasión del labio inferior	32593478_ES
aborto	ENFERMEDAD	1	0.5	1	aborto	299025000, 70317007	C0156543, C1281512	aborto	aborto	32161941_ES
TVP bilateral	ENFERMEDAD	1	0.5	1	TVP bilateral			TVP bilateral	TVP bilateral	32631646_ES
TCA superior	ENFERMEDAD	1	0.5	1	TCA superior			TCA superior	TCA superior	32589931_ES
SNC	ENFERMEDAD	1	0.5	1	SNC			SNC	SNC	32639461_ES
SGB asociado a covid19	ENFERMEDAD	1	0.5	1	SGB asociar a covid19			SGB asociado a COVID-19	SGB asociado a covid19	32653906_ES
HAA	ENFERMEDAD	1	0.5	1	HAA			HAA	HAA	32401344_ES
ERC	ENFERMEDAD	1	0.5	1	ERC			ERC	ERC	32631645_ES
